Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
35471,37,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.0540540541,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27027.027027027,27027.027027027,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1006,311,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,209143,4,4,152,408,38,38,38.0,0.0,102,102,102.0,0.0,2677.5937994578,38.2513399923,29877.5714285714,78912.8375738218,208835,3,208996,69665.3333333333,120658.700707132,208990,3,208989,69663.0,120652.92720444,208981,4,0,0,0,0,104,104,19.1256699961,19.1256699961,38,102,66.4444444444,33.7309617085,1137.7777777778,0,0,0,0,0,0,0,0,1,74.75,38.0,102.0,104,0,0,0,0,0,0,4,152,4,408,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,259,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,1289575.28957529,15444.0154440154,86.3333333333,147.8016689125,257,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7722.0077220077,7722.0077220077,35,132,73.8,53.129088078,2822.7,0,0,0,0,0,0,0,0,1,92.25,35.0,132.0,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176612,4,2,180,222,45,45,45.0,0.0,111,111,111.0,0.0,2276.1760242792,33.9727764818,35322.4,54420.0179097729,123589,3,53019,17673.0,30604.4717484226,53012,3,4,4.0,0.0,4,4,0,0,0,0,104,40,22.6485176545,11.3242588273,45,111,63.8571428571,32.2047024073,1037.1428571429,0,0,0,0,0,0,0,0,0,74.5,45.0,111.0,104,0,0,0,0,0,0,4,180,2,222,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,226,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,1097345.13274336,17699.1150442478,75.3333333333,124.4199876762,219,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,8849.5575221239,8849.5575221239,43,81,58.2,20.8134571852,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,64,0,0,0,0,0,0,2,86,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65477,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.959183673,40816.3265306122,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.1632653061,20408.1632653061,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,60,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31331,2,2,88,198,44,44,44.0,0.0,99,99,99.0,0.0,9128.3393444193,127.6690817401,10443.6666666667,17998.8948920019,31227,49,49,49.0,0.0,49,49,55,55.0,0.0,55,55,0,0,0,0,40,40,63.8345408701,63.8345408701,44,99,66.0,30.1247406628,907.5,0,0,0,0,0,0,0,0,1,82.5,44.0,99.0,40,0,0,0,0,0,0,2,88,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30976,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,9168.3884297521,129.132231405,10325.3333333333,17838.9834445053,30924,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,40,64.5661157025,64.5661157025,43,99,65.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
41200,99868,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.0396523411,49934.0,70540.97249117,99814,54,99868,99868.0,0.0,99868,99868,0,0.0,0.0,0,0,0,0,0,0,64,32,20.0264348941,10.013217447,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,1157,322,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1015873.01587302,21164.0211640212,63.0,24.248711306,91,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,10582.0105820106,10582.0105820106,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,418,2,2,86,422,43,43,43.0,0.0,211,211,211.0,0.0,1215311.00478469,9569.3779904306,139.3333333333,188.4073600827,356,14,14,14.0,0.0,14,14,48,48.0,0.0,48,48,0,0,0,0,64,64,4784.6889952153,4784.6889952153,43,211,110.2,92.0173896609,8467.2,0,0,0,0,0,0,0,0,1,137.75,43.0,211.0,64,0,0,0,0,0,0,2,86,2,422,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,480,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,37500.0,8333.3333333333,160.0,251.4338879308,450,3,480,240.0,335.1686142824,477,3,0,0.0,0.0,0,0,0,0,0,0,60,32,6250.0,2083.3333333333,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,61,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,185,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1124324.32432432,21621.6216216216,61.6666666667,21.9393102292,87,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,10810.8108108108,10810.8108108108,38,66,49.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,299176,2,2,68,202,34,34,34.0,0.0,101,101,101.0,0.0,902.4788084606,13.3700564216,99725.3333333333,172725.880036355,299172,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,6.6850282108,6.6850282108,34,101,60.8,36.6974113528,1346.7,0,0,0,0,0,0,0,0,1,76.0,34.0,101.0,64,0,0,0,0,0,0,2,68,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1534391.53439153,21164.0211640212,63.0,103.0582359639,182,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10582.0105820106,10582.0105820106,47,98,67.4,27.9338504328,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,64,0,0,0,0,0,0,2,94,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57540,29,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,413793.103448276,68965.5172413793,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,34482.7586206897,34482.7586206897,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,16329,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,185,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1059459.45945946,21621.6216216216,61.6666666667,66.5607491945,134,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10810.8108108108,10810.8108108108,41,57,47.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32743,2,2,64,196,32,32,32.0,0.0,98,98,98.0,0.0,7940.6285312891,122.163515866,10914.3333333333,18900.7157889148,32739,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,61.081757933,61.081757933,32,98,58.4,36.1496887953,1306.8,0,0,0,0,0,0,0,0,1,73.0,32.0,98.0,40,0,0,0,0,0,0,2,64,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,212,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,84905.6603773585,18867.9245283019,70.6666666667,108.656952531,196,3,212,106.0,145.6639969244,209,3,0,0.0,0.0,0,0,0,0,0,0,60,32,14150.9433962264,4716.9811320755,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,1120,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,208,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,1048076.92307692,19230.7692307692,69.3333333333,114.8927035687,202,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,9615.3846153846,9615.3846153846,36,73,50.8,20.2657346277,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,64,0,0,0,0,0,0,2,72,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,211,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1374407.58293839,18957.345971564,70.3333333333,118.3610296226,207,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,64,9478.672985782,9478.672985782,47,98,67.4,27.9338504328,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,40,0,0,0,0,0,0,2,94,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,156,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1858974.35897436,25641.0256410256,52.0,85.7496355677,151,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,12820.5128205128,12820.5128205128,47,98,67.4,27.9338504328,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,40,0,0,0,0,0,0,2,94,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23732,2,2,60,206,30,30,30.0,0.0,103,103,103.0,0.0,11208.4948592618,168.5487948761,7910.6666666667,13696.4804359855,23726,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,84.2743974381,84.2743974381,30,103,59.2,39.9837466979,1598.7,0,0,0,0,0,0,0,0,1,74.0,30.0,103.0,40,0,0,0,0,0,0,2,60,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,266,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1180451.12781955,15037.5939849624,88.6666666667,152.709964748,265,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,40,40,7518.7969924812,7518.7969924812,47,110,72.2,34.5065211228,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,40,0,0,0,0,0,0,2,94,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51768,79,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,303797.46835443,50632.9113924051,26.3333333333,42.1939964134,75,0,0,0.0,0.0,0,0,4,2.0,2.8284271247,4,0,0,0,0,0,20,60,12658.2278481013,37974.6835443038,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44203,338,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,35502.9585798817,5917.1597633136,338.0,0.0,338,338,338,338.0,0.0,338,338,0,0.0,0.0,0,0,0,0,0,0,40,0,5917.1597633136,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,135,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1139664.80446927,22346.3687150838,59.6666666667,20.2072594216,83,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,11173.1843575419,11173.1843575419,43,59,49.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1019108.28025478,25477.7070063694,52.3333333333,52.2047252012,107,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,12738.8535031847,12738.8535031847,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54219,29,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,413793.103448276,68965.5172413793,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,34482.7586206897,34482.7586206897,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,115,16243,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,52546,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38.0618886309,52546.0,0.0,52546,52546,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,44,19.0309443155,19.0309443155,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,32832,357,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24096,2,2,54,182,27,27,27.0,0.0,91,91,91.0,0.0,9794.1567065073,166.0026560425,8032.0,13905.7699175558,24089,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,83.0013280212,83.0013280212,27,91,52.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,65.75,27.0,91.0,64,0,0,0,0,0,0,2,54,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,494992,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,315.1566085917,8.0809386818,164997.333333333,285780.300346846,494988,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,4.0404693409,4.0404693409,31,47,37.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,130,386,65,65,65.0,0.0,193,193,193.0,0.0,2882681.56424581,22346.3687150838,59.6666666667,99.0269323635,174,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,11173.1843575419,11173.1843575419,65,193,116.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,145.25,65.0,193.0,40,0,0,0,0,0,0,2,130,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1066,78,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,153846.153846154,25641.0256410256,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12820.5128205128,12820.5128205128,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,123348,2,2,68,282,34,34,34.0,0.0,141,141,141.0,0.0,2837.5004053572,32.4285760612,41116.0,71211.5369304722,123344,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,64,80,16.2142880306,16.2142880306,34,141,76.8,58.6063136531,3434.7,0,0,0,0,0,0,0,0,1,96.0,34.0,141.0,64,0,0,0,0,0,0,2,68,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61324,2,2,104,220,52,52,52.0,0.0,110,110,110.0,0.0,5283.4126932359,65.2273172004,20441.3333333333,35399.3657334893,61317,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,32.6136586002,32.6136586002,52,110,75.2,31.7679083353,1009.2,0,0,0,0,0,0,0,0,1,94.0,52.0,110.0,64,0,0,0,0,0,0,2,104,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,20151,4,4,160,224,40,40,40.0,0.0,56,56,56.0,0.0,19056.1262468364,397.0026301424,2878.7142857143,7472.8376741879,19825,3,20014,6671.3333333333,11510.9410707089,19963,4,20012,6670.6666666667,11547.8714200208,20005,3,0,0,0,0,104,104,198.5013150712,198.5013150712,40,56,47.1111111111,8.4327404271,71.1111111111,0,0,0,0,0,0,0,0,1,53.0,40.0,56.0,104,0,0,0,0,0,0,4,160,4,224,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58541,26,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,461538.461538462,76923.0769230769,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,38461.5384615385,38461.5384615385,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,5120,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117873,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.9674140813,117873.0,0.0,117873,117873,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.4837070406,8.4837070406,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52492,38,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,315789.47368421,52631.5789473684,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,26315.7894736842,26315.7894736842,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,134202,2,2,86,214,43,43,43.0,0.0,107,107,107.0,0.0,2235.4361335897,29.8058151145,44734.0,77476.3646733635,134196,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,14.9029075573,14.9029075573,43,107,68.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,85.75,43.0,107.0,64,0,0,0,0,0,0,2,86,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,80503,4,2,180,172,45,45,45.0,0.0,86,86,86.0,0.0,4372.5078568501,74.5313839236,16100.6,22778.4435223305,48371,3,32129,10709.6666666667,18543.6246277079,32122,3,3,3.0,0.0,3,3,0,0,0,0,104,40,49.6875892824,24.8437946412,45,86,56.7142857143,20.0059514954,400.2380952381,0,0,0,0,0,0,0,0,0,66.1666666667,45.0,86.0,104,0,0,0,0,0,0,4,180,2,172,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,228,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,701754.385964912,17543.8596491228,76.0,47.6340214553,131,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,8771.9298245614,8771.9298245614,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,144953,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.7975757659,144953.0,0.0,144953,144953,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6.898787883,6.898787883,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3055,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,174,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1678160.91954023,22988.5057471264,58.0,94.3980932011,167,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11494.2528735632,11494.2528735632,41,105,66.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,64,0,0,0,0,0,0,2,82,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50231,56,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,214285.714285714,35714.2857142857,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17857.1428571429,17857.1428571429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,118,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,62,122,31,31,31.0,0.0,61,61,61.0,0.0,1150000.0,25000.0,53.3333333333,87.1798906476,154,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12500.0,12500.0,31,61,43.0,16.4316767252,270.0,0,0,0,0,0,0,0,0,1,53.75,31.0,61.0,40,0,0,0,0,0,0,2,62,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,5246623,4,4,138,352,38,31,34.5,4.0414518843,122,54,88.0,39.2598183049,93.3934075309,1.524790327,749517.571428572,1935554.58627683,5137986,3,5138152,1712717.33333333,2966508.24418479,5138146,3,5246463,1748821.0,3029041.62919099,5246457,3,0,0,0,0,104,128,0.7623951635,0.7623951635,31,122,58.6666666667,36.874788135,1359.75,0,0,0,0,0,0,0,0,1,66.0,34.5,88.0,104,0,0,0,0,0,0,4,138,4,352,-1,-1,3,20,163.0,0.0,163,163,5137986.0,0.0,5137986,5137986,BENIGN
53,238,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1126050.42016807,16806.7226890756,79.3333333333,95.9183680706,187,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,8403.3613445378,8403.3613445378,32,102,60.0,38.3405790254,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1880000.0,20000.0,66.6666666667,110.2739014152,194,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10000.0,10000.0,46,142,84.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,64,0,0,0,0,0,0,2,92,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50785,63,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,285714.285714286,63492.0634920635,21.0,32.9241552663,59,1,0,0.0,0.0,0,0,4,2.0,1.4142135624,3,1,0,0,0,0,32,60,15873.0158730159,47619.0476190476,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0.0,6.0,32,0,0,0,0,0,0,1,0,3,18,1334,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30863,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,9137.1545215954,129.6050286751,10287.6666666667,17774.6083032323,30812,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,64.8025143376,64.8025143376,40,101,64.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,64,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50991,114,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,105263.157894737,17543.8596491228,114.0,0.0,114,114,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8771.9298245614,8771.9298245614,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59647,494,1,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,24291.4979757085,6072.8744939271,247.0,343.6538956567,490,4,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,32,40,2024.2914979757,4048.5829959514,0,6,3.0,3.4641016151,12.0,0,0,0,0,1,0,0,0,2,4.0,0.0,6.0,32,0,0,0,0,0,0,1,0,2,12,1120,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60939,2,2,70,178,35,35,35.0,0.0,89,89,89.0,0.0,4069.643414,65.6394099,20313.0,35138.98796,60888,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,64,32.81970495,32.81970495,35,89,56.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,70.75,35.0,89.0,40,0,0,0,0,0,0,2,70,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
